cluster,protein,genome,protein_id,gene,locus_tag,product,go_function,ontology_term
GCF_000597845.1|WP_000737347.1,GCF_000830035.1|WP_000737347.1,GCF_000830035.1,WP_000737347.1,ycjQ,TH69_RS06900,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000833145.1|WP_000737347.1,GCF_000833145.1,WP_000737347.1,ycjQ,SR36_RS06695,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000833635.2|WP_000737347.1,GCF_000833635.2,WP_000737347.1,ycjQ,USML2_RS17825,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000952955.1|WP_000737347.1,GCF_000952955.1,WP_000737347.1,ycjQ,ECRV308_RS06635,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000953515.1|WP_000737347.1,GCF_000953515.1,WP_000737347.1,ycjQ,ECHMS174_RS06770,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000971615.1|WP_000737339.1,GCF_000971615.1,WP_000737339.1,ycjQ,VK74_RS05420,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000737347.1,GCF_000987875.1|WP_000737347.1,GCF_000987875.1,WP_000737347.1,ycjQ,DP32_RS07755,zinc-dependent alcohol dehydrogenase,"zinc ion binding|0008270||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,adenyl nucleotide binding|0030554||IEA","GO:0008270,GO:0016616,GO:0030554"
GCF_000597845.1|WP_000738423.1,GCF_000597845.1|WP_000738423.1,GCF_000597845.1,WP_000738423.1,iss,BU34_RS05025,increased serum survival lipoprotein Iss,,
GCF_000597845.1|WP_000738423.1,GCF_000801165.1|WP_000738423.1,GCF_000801165.1,WP_000738423.1,iss,HW42_RS06680,increased serum survival lipoprotein Iss,,
GCF_000597845.1|WP_000738423.1,GCF_000801185.2|WP_000738500.1,GCF_000801185.2,WP_000738500.1,bor,HW43_RS06530,serum resistance lipoprotein Bor,,
GCF_000597845.1|WP_000738423.1,GCF_000830035.1|WP_000738423.1,GCF_000830035.1,WP_000738423.1,iss,TH69_RS02650,increased serum survival lipoprotein Iss,,
GCF_000597845.1|WP_000738423.1,GCF_000830035.1|WP_000738491.1,GCF_000830035.1,WP_000738491.1,bor,TH69_RS03855,serum resistance lipoprotein Bor,,
GCF_000597845.1|WP_000738423.1,GCF_000833145.1|WP_000738423.1,GCF_000833145.1,WP_000738423.1,iss,SR36_RS02650,increased serum survival lipoprotein Iss,,
GCF_000597845.1|WP_000738423.1,GCF_000833635.2|WP_000738500.1,GCF_000833635.2,WP_000738500.1,bor,USML2_RS21920,serum resistance lipoprotein Bor,,
GCF_000597845.1|WP_000738423.1,GCF_000952955.1|WP_000738500.1,GCF_000952955.1,WP_000738500.1,bor,ECRV308_RS02735,serum resistance lipoprotein Bor,,
GCF_000597845.1|WP_000738423.1,GCF_000953515.1|WP_000738500.1,GCF_000953515.1,WP_000738500.1,bor,ECHMS174_RS02865,serum resistance lipoprotein Bor,,
GCF_000597845.1|WP_000738423.1,GCF_000971615.1|WP_000738423.1,GCF_000971615.1,WP_000738423.1,iss,VK74_RS09900,increased serum survival lipoprotein Iss,,
GCF_000597845.1|WP_000738568.1,GCF_000597845.1|WP_000738568.1,GCF_000597845.1,WP_000738568.1,,BU34_RS09130,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000599665.1|WP_000738584.1,GCF_000599665.1,WP_000738584.1,,CF58_RS20885,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000801165.1|WP_000738575.1,GCF_000801165.1,WP_000738575.1,,HW42_RS21770,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000801185.2|WP_000738579.1,GCF_000801185.2,WP_000738579.1,,HW43_RS21905,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000830035.1|WP_000738568.1,GCF_000830035.1,WP_000738568.1,,TH69_RS16295,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000833145.1|WP_000738568.1,GCF_000833145.1,WP_000738568.1,,SR36_RS16090,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000971615.1|WP_000738579.1,GCF_000971615.1,WP_000738579.1,,VK74_RS18960,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738568.1,GCF_000987875.1|WP_000738568.1,GCF_000987875.1,WP_000738568.1,,DP32_RS19160,amino acid ABC transporter substrate-binding protein,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","GO:0042626,GO:0140359,GO:0055052"
GCF_000597845.1|WP_000738723.1,GCF_000597845.1|WP_000738723.1,GCF_000597845.1,WP_000738723.1,yaaX,BU34_RS06610,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000599665.1|WP_000738734.1,GCF_000599665.1,WP_000738734.1,,CF58_RS03030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000801165.1|WP_000738740.1,GCF_000801165.1,WP_000738740.1,yaaX,HW42_RS03755,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000801185.2|WP_000738723.1,GCF_000801185.2,WP_000738723.1,yaaX,HW43_RS03750,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000830035.1|WP_000738723.1,GCF_000830035.1,WP_000738723.1,yaaX,TH69_RS00030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000833145.1|WP_000738723.1,GCF_000833145.1,WP_000738723.1,yaaX,SR36_RS00030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000833635.2|WP_000738719.1,GCF_000833635.2,WP_000738719.1,yaaX,USML2_RS01040,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000952955.1|WP_000738719.1,GCF_000952955.1,WP_000738719.1,yaaX,ECRV308_RS00030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000953515.1|WP_000738719.1,GCF_000953515.1,WP_000738719.1,yaaX,ECHMS174_RS00030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000971615.1|WP_000738740.1,GCF_000971615.1,WP_000738740.1,yaaX,VK74_RS13005,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000987875.1|WP_000738721.1,GCF_000987875.1,WP_000738721.1,yaaX,DP32_RS00030,DUF2502 domain-containing protein,,
GCF_000597845.1|WP_000738723.1,GCF_000597845.1|WP_000490072.1,GCF_000597845.1,WP_000490072.1,ypeC,BU34_RS16490,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000599665.1|WP_000490072.1,GCF_000599665.1,WP_000490072.1,ypeC,CF58_RS16235,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000801165.1|WP_000490072.1,GCF_000801165.1,WP_000490072.1,ypeC,HW42_RS17210,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000801185.2|WP_000490072.1,GCF_000801185.2,WP_000490072.1,ypeC,HW43_RS16835,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000830035.1|WP_000490072.1,GCF_000830035.1,WP_000490072.1,ypeC,TH69_RS11925,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000833145.1|WP_000490072.1,GCF_000833145.1,WP_000490072.1,ypeC,SR36_RS11720,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000833635.2|WP_000490072.1,GCF_000833635.2,WP_000490072.1,ypeC,USML2_RS11935,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000952955.1|WP_000490072.1,GCF_000952955.1,WP_000490072.1,ypeC,ECRV308_RS12230,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000953515.1|WP_000490072.1,GCF_000953515.1,WP_000490072.1,ypeC,ECHMS174_RS12195,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000971615.1|WP_000490072.1,GCF_000971615.1,WP_000490072.1,ypeC,VK74_RS23810,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000738723.1,GCF_000987875.1|WP_000490072.1,GCF_000987875.1,WP_000490072.1,ypeC,DP32_RS13625,DUF2502 domain-containing protein YpeC,,
GCF_000597845.1|WP_000740078.1,GCF_000597845.1|WP_000740078.1,GCF_000597845.1,WP_000740078.1,msrP,BU34_RS17810,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000599665.1|WP_000740092.1,GCF_000599665.1,WP_000740092.1,msrP,CF58_RS13875,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000801165.1|WP_000740094.1,GCF_000801165.1,WP_000740094.1,msrP,HW42_RS14560,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000801185.2|WP_000740061.1,GCF_000801185.2,WP_000740061.1,msrP,HW43_RS14135,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000830035.1|WP_000740094.1,GCF_000830035.1,WP_000740094.1,msrP,TH69_RS09925,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000833145.1|WP_000740094.1,GCF_000833145.1,WP_000740094.1,msrP,SR36_RS09720,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000833635.2|WP_000740107.1,GCF_000833635.2,WP_000740107.1,msrP,USML2_RS14240,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000952955.1|WP_000740107.1,GCF_000952955.1,WP_000740107.1,msrP,ECRV308_RS10045,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000953515.1|WP_000740106.1,GCF_000953515.1,WP_000740106.1,msrP,ECHMS174_RS10015,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000971615.1|WP_000740094.1,GCF_000971615.1,WP_000740094.1,msrP,VK74_RS02075,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000740078.1,GCF_000987875.1|WP_000740085.1,GCF_000987875.1,WP_000740085.1,msrP,DP32_RS11255,protein-methionine-sulfoxide reductase catalytic subunit MsrP,"oxidoreductase activity%2C acting on a sulfur group of donors|0016667||IEA,molybdopterin cofactor binding|0043546||IEA","GO:0030091,GO:0016667,GO:0043546"
GCF_000597845.1|WP_000741131.1,GCF_000597845.1|WP_000741131.1,GCF_000597845.1,WP_000741131.1,kdpA,BU34_RS03040,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000599665.1|WP_025210302.1,GCF_000599665.1,WP_025210302.1,kdpA,CF58_RS06765,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000801165.1|WP_000741133.1,GCF_000801165.1,WP_000741133.1,kdpA,HW42_RS07525,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000801185.2|WP_000741112.1,GCF_000801185.2,WP_000741112.1,kdpA,HW43_RS07350,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000830035.1|WP_000741131.1,GCF_000830035.1,WP_000741131.1,kdpA,TH69_RS03365,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000833145.1|WP_000741131.1,GCF_000833145.1,WP_000741131.1,kdpA,SR36_RS03370,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000833635.2|WP_000741129.1,GCF_000833635.2,WP_000741129.1,kdpA,USML2_RS21115,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000952955.1|WP_000741129.1,GCF_000952955.1,WP_000741129.1,kdpA,ECRV308_RS03475,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000953515.1|WP_000741129.1,GCF_000953515.1,WP_000741129.1,kdpA,ECHMS174_RS03605,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000971615.1|WP_000741133.1,GCF_000971615.1,WP_000741133.1,kdpA,VK74_RS09065,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741131.1,GCF_000987875.1|WP_000741128.1,GCF_000987875.1,WP_000741128.1,kdpA,DP32_RS03865,potassium-transporting ATPase subunit KdpA,P-type potassium transmembrane transporter activity|0008556||IEA,"GO:0006813,GO:0008556,GO:0031004"
GCF_000597845.1|WP_000741620.1,GCF_000597845.1|WP_000741620.1,GCF_000597845.1,WP_000741620.1,pstC,BU34_RS23630,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000599665.1|WP_000741620.1,GCF_000599665.1,WP_000741620.1,pstC,CF58_RS23395,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000801165.1|WP_000741620.1,GCF_000801165.1,WP_000741620.1,pstC,HW42_RS00130,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000801185.2|WP_000741620.1,GCF_000801185.2,WP_000741620.1,pstC,HW43_RS00130,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000830035.1|WP_000741620.1,GCF_000830035.1,WP_000741620.1,pstC,TH69_RS18860,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000833145.1|WP_000741620.1,GCF_000833145.1,WP_000741620.1,pstC,SR36_RS18655,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000833635.2|WP_000741620.1,GCF_000833635.2,WP_000741620.1,pstC,USML2_RS04775,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000952955.1|WP_000741620.1,GCF_000952955.1,WP_000741620.1,pstC,ECRV308_RS19095,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000953515.1|WP_000741620.1,GCF_000953515.1,WP_000741620.1,pstC,ECHMS174_RS18115,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000971615.1|WP_000741620.1,GCF_000971615.1,WP_000741620.1,pstC,VK74_RS16565,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741620.1,GCF_000987875.1|WP_000741620.1,GCF_000987875.1,WP_000741620.1,pstC,DP32_RS21780,phosphate ABC transporter permease PstC,,"GO:0006817,GO:0055085,GO:0016020"
GCF_000597845.1|WP_000741828.1,GCF_000597845.1|WP_000741828.1,GCF_000597845.1,WP_000741828.1,lysR,BU34_RS11315,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000599665.1|WP_000741827.1,GCF_000599665.1,WP_000741827.1,lysR,CF58_RS18455,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000801165.1|WP_000741827.1,GCF_000801165.1,WP_000741827.1,lysR,HW42_RS19415,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000801185.2|WP_000741827.1,GCF_000801185.2,WP_000741827.1,lysR,HW43_RS19125,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000830035.1|WP_000741828.1,GCF_000830035.1,WP_000741828.1,lysR,TH69_RS14035,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000833145.1|WP_000741828.1,GCF_000833145.1,WP_000741828.1,lysR,SR36_RS13830,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000833635.2|WP_000741825.1,GCF_000833635.2,WP_000741825.1,lysR,USML2_RS09635,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000952955.1|WP_000741825.1,GCF_000952955.1,WP_000741825.1,lysR,ECRV308_RS14490,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000953515.1|WP_000741825.1,GCF_000953515.1,WP_000741825.1,lysR,ECHMS174_RS14505,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000971615.1|WP_000741827.1,GCF_000971615.1,WP_000741827.1,lysR,VK74_RS21625,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000741828.1,GCF_000987875.1|WP_000741828.1,GCF_000987875.1,WP_000741828.1,lysR,DP32_RS16450,DNA-binding transcriptional regulator LysR,,
GCF_000597845.1|WP_000742107.1,GCF_000597845.1|WP_000742107.1,GCF_000597845.1,WP_000742107.1,thiL,BU34_RS04320,thiamine-phosphate kinase,thiamine-phosphate kinase activity|0009030||IEA,"GO:0009228,GO:0009030"
GCF_000597845.1|WP_000742107.1,GCF_000599665.1|WP_000742098.1,GCF_000599665.1,WP_000742098.1,thiL,CF58_RS05135,thiamine-phosphate kinase,thiamine-phosphate kinase activity|0009030||IEA,"GO:0009228,GO:0009030"
